,player_id,name_common,year_id,age,team_id,G,Min,MPG,FT%
25302,mcdowha01,Hank McDowell,1983,23,POR,42,375,8.9,76.7
25303,norriau01,Audie Norris,1983,22,POR,30,311,10.4,46.7
25304,judkije01,Jeff Judkins,1983,26,POR,34,309,9.1,83.3
25317,gervige01,George Gervin,1983,30,SAS,78,2830,36.3,85.3
25318,mitchmi01,Mike Mitchell,1983,27,SAS,80,2803,35.0,75.8
25319,gilmoar01,Artis Gilmore,1983,33,SAS,82,2797,34.1,74.0
25320,banksge01,Gene Banks,1983,23,SAS,81,2722,33.6,70.5
25321,moorejo01,Johnny Moore,1983,24,SAS,77,2552,33.1,74.4
25322,dunlemi01,Mike Dunleavy,1983,28,SAS,79,1619,20.5,77.9
25323,willobi01,Bill Willoughby,1983,25,SAS,52,1062,20.4,77.4
25324,griffpa01,Paul Griffin,1983,29,SAS,53,956,18.0,69.7
25325,jonesed01,Edgar Jones,1983,26,SAS,28,622,22.2,73.7
25326,pheglro01,Roger Phegley,1983,26,SAS,62,599,9.7,76.8
25327,sandemi01,Mike Sanders,1983,22,SAS,26,393,15.1,72.1
25328,rainsed01,Ed Rains,1983,26,SAS,34,292,8.6,67.4
25329,crompge01,Geoff Crompton,1983,27,SAS,14,148,10.6,60.0
25330,robinol01,Oliver Robinson,1983,22,SAS,35,147,4.2,66.7
25331,paultbi01,Billy Paultz,1983,34,SAS,7,125,17.9,50.0
25332,johnsji01,Jim Johnstone,1983,22,SAS,7,54,7.7,60.0
25333,dietrco01,Coby Dietrick,1983,34,SAS,8,34,4.3,0.0
25334,smithro01,Robert Smith,1983,27,SAS,7,25,3.6,100.0
25347,chambto01,Tom Chambers,1983,23,SDC,79,2665,33.7,72.3
25348,cummite01,Terry Cummings,1983,21,SDC,70,2531,36.2,70.9
25349,brookmi01,Michael Brooks,1983,24,SDC,82,2457,30.0,69.7
25350,hodgecr01,Craig Hodges,1983,22,SDC,76,2022,26.6,72.3
25351,hollili01,Lionel Hollins,1983,29,SDC,56,1844,32.9,72.1
25352,woodal01,Al Wood,1983,24,SDC,76,1822,24.0,77.0
25353,anderri01,Richard Anderson,1983,22,SDC,78,1274,16.3,69.6
25354,smithra01,Randy Smith,1983,34,SDC,65,1264,19.4,86.3
25355,waltobi01,Bill Walton,1983,30,SDC,33,1099,33.3,55.6
25356,whiteje01,Jerome Whitehead,1983,26,SDC,46,905,19.7,82.8
25357,moorelo01,Lowes Moore,1983,25,SDC,37,642,17.4,75.0
25358,brogaji01,Jim Brogan,1983,24,SDC,58,466,8.0,79.1
25359,grossbo01,Bob Gross,1983,29,SDC,27,373,13.8,63.2
25360,coopejo01,Joe Cooper,1983,25,SDC,13,275,21.2,55.0
25361,joneshu01,Hutch Jones,1983,23,SDC,9,85,9.4,100.0
25362,natersw01,Swen Nater,1983,33,SDC,7,51,7.3,100.0
25363,smithro01,Robert Smith,1983,27,SDC,5,43,8.6,87.5
25364,dougljo01,John Douglas,1983,26,SDC,3,12,4.0,100.0
25365,willigu01,Gus Williams,1983,29,SEA,80,2761,34.5,75.1
25366,sheltlo01,Lonnie Shelton,1983,27,SEA,82,2572,31.4,75.4
25367,sikmaja01,Jack Sikma,1983,27,SEA,75,2564,34.2,83.7
25368,thompda01,David Thompson,1983,28,SEA,75,2155,28.7,78.4
25369,vraneda01,Danny Vranes,1983,24,SEA,82,2054,25.0,55.0
25370,donalja01,James Donaldson,1983,25,SEA,82,1789,21.8,68.8
25371,kelsegr01,Greg Kelser,1983,25,SEA,80,1507,18.8,67.3
25372,brownfr01,Fred Brown,1983,34,SEA,80,1432,17.9,80.6
25373,smithph01,Phil Smith,1983,30,SEA,79,1238,15.7,75.9
25374,tolbera01,Ray Tolbert,1983,24,SEA,45,712,15.8,54.5
25375,hawesst01,Steve Hawes,1983,32,SEA,31,556,17.9,71.9
25376,radfoma01,Mark Radford,1983,23,SEA,54,439,8.1,41.1
25377,greigjo01,John Greig,1983,21,SEA,9,26,2.9,83.3
25388,griffda01,Darrell Griffith,1983,24,UTA,77,2787,36.2,67.9
25389,greenri01,Rickey Green,1983,28,UTA,78,2783,35.7,79.7
25390,poquebe01,Ben Poquette,1983,27,UTA,75,2331,31.1,75.1
25391,wilkije01,Jeff Wilkins,1983,27,UTA,81,2307,28.5,78.0
25392,schayda01,Danny Schayes,1983,23,UTA,50,1638,32.8,80.5
25393,eavesje01,Jerry Eaves,1983,23,UTA,82,1588,19.4,81.0
25394,eatonma01,Mark Eaton,1983,26,UTA,81,1528,18.9,65.6
25395,drewjo01,John Drew,1983,28,UTA,44,1206,27.4,75.5
25396,anderjj01,J.J. Anderson,1983,22,UTA,52,1154,22.2,57.6
25397,dantlad01,Adrian Dantley,1983,27,UTA,22,887,40.3,84.7
25398,kelleri01,Rich Kelley,1983,29,UTA,32,780,24.4,82.9
25399,williri01,Rickey Williams,1983,25,UTA,44,346,7.9,66.0
25400,nattke01,Kenny Natt,1983,24,UTA,22,210,9.5,64.3
25401,willifr01,Freeman Williams,1983,26,UTA,18,210,11.7,72.0
25402,mahorri01,Rick Mahorn,1983,24,WSB,82,3023,36.9,57.5
25403,rulanje01,Jeff Ruland,1983,24,WSB,79,2862,36.2,68.9
25404,ballagr01,Greg Ballard,1983,28,WSB,78,2840,36.4,78.1
25405,johnsfr01,Frank Johnson,1983,24,WSB,68,2324,34.2,75.1
25406,collido02,Don Collins,1983,24,WSB,65,1575,24.2,74.3
25407,soberri01,Ricky Sobers,1983,30,WSB,41,1438,35.1,83.2
25408,davisch02,Charles Davis,1983,24,WSB,74,1161,15.7,62.9
25409,haywosp01,Spencer Haywood,1983,33,WSB,38,775,20.4,72.4
25410,greveke01,Kevin Grevey,1983,29,WSB,41,756,18.4,78.3
25411,warribr01,Bryan Warrick,1983,23,WSB,43,727,16.9,73.7
25412,battoda01,Dave Batton,1983,26,WSB,54,558,10.3,47.1
25413,terryca01,Carlos Terry,1983,26,WSB,55,514,9.3,66.7
25414,lucasjo01,John Lucas,1983,29,WSB,35,386,11.0,50.0
25415,batesbi01,Billy Ray Bates,1983,26,WSB,15,277,18.5,50.0
25416,porteke01,Kevin Porter,1983,32,WSB,11,210,19.1,83.3
25417,kopicjo01,Joe Kopicki,1983,22,WSB,17,201,11.8,84.0
25418,coxch01,Chubby Cox,1983,27,WSB,7,78,11.1,50.0
25419,lingest01,Steve Lingenfelter,1983,24,WSB,7,53,7.6,0.0
25420,coopejo01,Joe Cooper,1983,25,WSB,5,47,9.4,55.6
25421,sparrro01,Rory Sparrow,1982,23,ATL,82,2610,31.8,83.8
25422,johnsed02,Eddie Johnson,1982,26,ATL,68,2314,34.0,76.4
25423,roundda01,Dan Roundfield,1982,28,ATL,61,2217,36.3,76.0
25424,drewjo01,John Drew,1982,27,ATL,70,2040,29.1,74.1
25425,rollitr01,Tree Rollins,1982,26,ATL,79,2018,25.5,61.2
25426,mcmilto01,Tom McMillen,1982,29,ATL,73,1792,24.5,82.4
25427,macklru01,Rudy Macklin,1982,23,ATL,79,1516,19.2,77.5
25428,hawesst01,Steve Hawes,1982,31,ATL,49,1317,26.9,76.2
25429,pellosa01,Sam Pellom,1982,30,ATL,69,1037,15.0,77.2
25430,matthwe01,Wes Matthews,1982,22,ATL,47,837,17.8,75.9
25431,glennmi01,Mike Glenn,1982,26,ATL,49,833,17.0,88.1
25432,crissch01,Charlie Criss,1982,33,ATL,27,552,20.4,89.0
25433,mcelrji01,Jim McElroy,1982,28,ATL,20,349,17.5,80.6
25434,woodal01,Al Wood,1982,23,ATL,19,238,12.5,71.4
25435,willifr01,Freeman Williams,1982,25,ATL,23,189,8.2,84.6
25436,sheltcr01,Craig Shelton,1982,24,ATL,4,21,5.3,50.0
25449,birdla01,Larry Bird,1982,25,BOS,77,2923,38.0,86.3
25450,maxwece01,Cedric Maxwell,1982,26,BOS,78,2590,33.2,74.7
25451,parisro01,Robert Parish,1982,28,BOS,80,2534,31.7,71.0
25452,mchalke01,Kevin McHale,1982,24,BOS,82,2332,28.4,75.4
25453,architi01,Tiny Archibald,1982,33,BOS,68,2167,31.9,74.7
25454,hendege01,Gerald Henderson,1982,26,BOS,82,1844,22.5,72.7
25455,fordch01,Chris Ford,1982,33,BOS,76,1591,20.9,69.6
25456,carrml01,M.L. Carr,1982,31,BOS,56,1296,23.1,70.7
25457,robeyri01,Rick Robey,1982,26,BOS,80,1186,14.8,53.5
25458,aingeda01,Danny Ainge,1982,22,BOS,53,564,10.6,86.2
25459,bradlch01,Charles Bradley,1982,22,BOS,51,339,6.6,67.7
25460,fernser01,Eric Fernsten,1982,28,BOS,43,202,4.7,63.3
25461,duerote01,Terry Duerod,1982,25,BOS,21,146,7.0,33.3
25462,jackstr01,Tracy Jackson,1982,22,BOS,11,66,6.0,60.0
25475,greenda01,Dave Greenwood,1982,24,CHI,82,2914,35.5,82.5
25476,theusre01,Reggie Theus,1982,24,CHI,82,2838,34.6,80.8
25477,gilmoar01,Artis Gilmore,1982,32,CHI,82,2796,34.1,76.8
25478,lestero01,Ronnie Lester,1982,23,CHI,75,2252,30.0,81.3
25479,jonesdw01,Dwight Jones,1982,29,CHI,78,2040,26.2,72.3
25480,soberri01,Ricky Sobers,1982,29,CHI,80,1938,24.2,76.8
25481,woolror01,Orlando Woolridge,1982,22,CHI,75,1188,15.8,69.9
25482,kenonla01,Larry Kenon,1982,29,CHI,60,1036,17.3,56.8
25483,dietrco01,Coby Dietrick,1982,33,CHI,74,999,13.5,70.4
25484,wilkeja02,James Wilkes,1982,23,CHI,57,862,15.1,72.5
25485,blumera01,Ray Blume,1982,23,CHI,49,546,11.1,64.3
25486,jackstr01,Tracy Jackson,1982,22,CHI,38,412,10.8,82.1
25487,burkmro01,Roger Burkman,1982,23,CHI,6,30,5.0,83.3
25488,robinja01,Jackie Robinson,1982,26,CHI,3,29,9.7,100.0
25489,edwarja01,James Edwards,1982,26,CLE,77,2539,33.0,68.4
25490,hustoge01,Geoff Huston,1982,24,CLE,78,2409,30.9,76.5
25491,wilkebo01,Bob Wilkerson,1982,27,CLE,65,1805,27.8,78.4
25492,brewero01,Ron Brewer,1982,26,CLE,47,1724,36.7,77.9
25493,wedmasc01,Scott Wedman,1982,29,CLE,54,1638,30.3,73.3
25494,carrke01,Kenny Carr,1982,26,CLE,46,1482,32.2,65.9
25495,silasja01,James Silas,1982,32,CLE,67,1447,21.6,86.0
25496,mitchmi01,Mike Mitchell,1982,26,CLE,27,973,36.0,72.0
25497,robincl01,Cliff Robinson,1982,21,CLE,30,946,31.5,72.9
25498,laimbbi01,Bill Laimbeer,1982,24,CLE,50,894,17.9,77.5
25499,hubbaph01,Phil Hubbard,1982,25,CLE,31,735,23.7,72.6
25500,johnsre01,Reggie Johnson,1982,24,CLE,23,617,26.8,79.5
25501,pheglro01,Roger Phegley,1982,25,CLE,27,566,21.0,80.0
25502,mokespa01,Paul Mokeski,1982,25,CLE,28,345,12.3,76.7
25503,restake01,Kevin Restani,1982,30,CLE,34,338,9.9,58.3
25504,washiri01,Richard Washington,1982,26,CLE,18,313,17.4,60.0
25505,herroke01,Keith Herron,1982,25,CLE,30,269,9.0,87.5
25506,dillami01,Mickey Dillard,1982,23,CLE,33,221,6.7,65.2
25507,forddo01,Don Ford,1982,29,CLE,21,201,9.6,83.3
25508,bransbr01,Brad Branson,1982,23,CLE,10,176,17.6,91.7
25509,evansmi01,Mike Evans,1982,26,CLE,8,74,9.3,62.5
25510,moorelo01,Lowes Moore,1982,24,CLE,4,70,17.5,75.0
25511,benneme01,Mel Bennett,1982,27,CLE,3,23,7.7,16.7
25512,vinceja01,Jay Vincent,1982,22,DAL,81,2626,32.4,71.6
25513,davisbr01,Brad Davis,1982,26,DAL,82,2614,31.9,80.4
25514,bristal01,Allan Bristow,1982,30,DAL,82,2035,24.8,81.7
25515,turneel01,Elston Turner,1982,22,DAL,80,1996,25.0,70.3
25516,blackro01,Rolando Blackman,1982,22,DAL,82,1979,24.1,76.8
25517,coopewa01,Wayne Cooper,1982,25,DAL,76,1818,23.9,74.4
25518,spanaji01,Jim Spanarkel,1982,24,DAL,82,1755,21.4,85.3
25519,aguirma01,Mark Aguirre,1982,22,DAL,51,1468,28.8,68.0
25520,nimphku01,Kurt Nimphius,1982,23,DAL,63,1085,17.2,58.3
25521,lloydsc01,Scott Lloyd,1982,29,DAL,74,1047,14.1,75.8
25522,lagarto01,Tom LaGarde,1982,26,DAL,47,909,19.3,51.8
25523,keacl01,Clarence Kea,1982,22,DAL,35,248,7.1,69.0
25524,mackol01,Ollie Mack,1982,24,DAL,13,150,11.5,75.0
25525,englial01,Alex English,1982,28,DEN,82,3015,36.8,84.0
25526,vandeki01,Kiki Vandeweghe,1982,23,DEN,82,2775,33.8,85.7
25527,dunntr01,T.R. Dunn,1982,26,DEN,82,2519,30.7,71.2
25528,isselda01,Dan Issel,1982,33,DEN,81,2472,30.5,83.4
25529,mckinbi01,Billy McKinney,1982,26,DEN,81,1963,24.2,80.6
25530,gondrgl01,Glen Gondrezick,1982,26,DEN,80,1699,21.2,73.7
25531,higgske01,Kenny Higgs,1982,27,DEN,76,1696,22.3,81.7
25532,hordgce01,Cedrick Hordges,1982,25,DEN,77,1372,17.8,58.3
25533,thompda01,David Thompson,1982,27,DEN,61,1246,20.4,81.4
25534,rochejo01,John Roche,1982,32,DEN,39,501,12.8,73.7
25535,rayja01,James Ray,1982,24,DEN,40,262,6.6,58.3
25536,robisda01,Dave Robisch,1982,32,DEN,12,257,21.4,87.3
25537,burnsda01,David Burns,1982,23,DEN,6,53,8.8,66.7
25548,tripuke01,Kelly Tripucka,1982,22,DET,82,3077,37.5,79.7
25549,bensoke01,Kent Benson,1982,27,DET,75,2467,32.9,80.4
25550,thomais01,Isiah Thomas,1982,20,DET,72,2433,33.8,70.4
25551,longjo01,John Long,1982,25,DET,69,2211,32.0,86.5
25552,tylerte01,Terry Tyler,1982,25,DET,82,1989,24.3,74.0
25553,leero01,Ron Lee,1982,29,DET,81,1467,18.1,70.6
25554,johnsvi01,Vinnie Johnson,1982,25,DET,67,1191,17.8,75.4
25555,hubbaph01,Phil Hubbard,1982,25,DET,52,1104,21.2,65.0
25556,laimbbi01,Bill Laimbeer,1982,24,DET,30,935,31.2,81.3
25557,jonesed01,Edgar Jones,1982,25,DET,48,802,16.7,69.8
25558,mokespa01,Paul Mokeski,1982,25,DET,39,523,13.4,75.8
25559,carrke01,Kenny Carr,1982,26,DET,28,444,15.9,64.6
25560,hayesst01,Steve Hayes,1982,26,DET,26,412,15.8,61.0
25561,hardyal01,Alan Hardy,1982,24,DET,38,310,8.2,62.1
25562,judkije01,Jeff Judkins,1982,25,DET,30,251,8.4,61.5
25563,kelsegr01,Greg Kelser,1982,24,DET,11,183,16.6,65.9
25564,hagangl01,Glenn Hagan,1982,26,DET,4,25,6.3,100.0
25565,wrighla01,Larry Wright,1982,27,DET,1,6,6.0,0.0
25566,kingbe01,Bernard King,1982,25,GSW,79,2861,36.2,70.5
25567,freewo01,World B. Free,1982,28,GSW,78,2796,35.8,74.0
25568,carrojo01,Joe Barry Carroll,1982,23,GSW,76,2627,34.6,72.8
25569,smithla01,Larry Smith,1982,24,GSW,74,2213,29.9,55.3
25570,galemi01,Mike Gale,1982,31,GSW,75,1793,23.9,78.5
25571,shortpu01,Purvis Short,1982,24,GSW,76,1782,23.4,80.1
25572,brownri01,Rickey Brown,1982,23,GSW,82,1260,15.4,70.5
25573,romarlo01,Lorenzo Romar,1982,23,GSW,79,1259,15.9,82.3
25574,willisa02,Sam Williams,1982,22,GSW,59,1073,18.2,55.1
25575,parkeso01,Sonny Parker,1982,26,GSW,71,899,12.7,66.7
25576,hassejo01,Joe Hassett,1982,26,GSW,68,787,11.6,83.8
25577,mcdowha01,Hank McDowell,1982,22,GSW,30,335,11.2,65.9
25578,lloydle01,Lewis Lloyd,1982,22,GSW,16,95,5.9,63.6
25579,malonmo01,Moses Malone,1982,26,HOU,81,3398,42.0,76.2
25580,hayesel01,Elvin Hayes,1982,36,HOU,82,3032,37.0,66.4
25581,reidro01,Robert Reid,1982,26,HOU,77,2913,37.8,74.8
25582,leaveal01,Allen Leavell,1982,24,HOU,79,2150,27.2,85.2
25583,hendeto01,Tom Henderson,1982,30,HOU,75,1721,22.9,70.0
25584,willobi01,Bill Willoughby,1982,24,HOU,69,1475,21.4,72.7
25585,dunlemi01,Mike Dunleavy,1982,27,HOU,70,1315,18.8,70.8
25586,murphca01,Calvin Murphy,1982,33,HOU,64,1204,18.8,90.9
25587,garreca01,Calvin Garrett,1982,25,HOU,51,858,16.8,65.4
25588,paultbi01,Billy Paultz,1982,33,HOU,65,807,12.4,52.3
25589,jonesma01,Major Jones,1982,28,HOU,60,746,12.4,54.5
25590,oldhaja01,Jawann Oldham,1982,24,HOU,22,124,5.6,57.1
25591,sprigla01,Larry Spriggs,1982,22,HOU,4,37,9.3,0.0
25603,davisjo01,Johnny Davis,1982,26,IND,82,2664,32.5,79.9
25604,busedo01,Don Buse,1982,31,IND,82,2529,30.8,81.3
25605,willihe01,Herb Williams,1982,23,IND,82,2277,27.8,67.0
25606,johnscl01,Clemon Johnson,1982,25,IND,79,1979,25.1,65.1
25607,orrlo01,Louis Orr,1982,23,IND,80,1951,24.4,79.9
25608,knighbi01,Billy Knight,1982,29,IND,81,1803,22.3,82.6
25609,owensto01,Tom Owens,1982,32,IND,74,1599,21.6,80.1
25610,mcginge01,George McGinnis,1982,31,IND,76,1341,17.6,45.3
25611,bantomi01,Mike Bantom,1982,30,IND,39,1037,26.6,66.0
25612,cartebu01,Butch Carter,1982,23,IND,75,1035,13.8,82.9
25613,sichtje01,Jerry Sichting,1982,25,IND,51,800,15.7,76.3
25614,johnsge03,George Johnson,1982,25,IND,59,720,12.2,75.0
25615,townsra01,Raymond Townsend,1982,26,IND,14,95,6.8,55.0
25616,kingre01,Reggie King,1982,24,KCK,80,2609,32.6,70.5
25617,woodsmi01,Mike Woodson,1982,23,KCK,76,2186,28.8,78.0
25618,drewla01,Larry Drew,1982,23,KCK,81,1973,24.4,79.4
25619,fordph01,Phil Ford,1982,25,KCK,72,1952,27.1,81.9
25620,grunfer01,Ernie Grunfeld,1982,26,KCK,81,1892,23.4,82.1
25621,johnsst03,Steve Johnson,1982,24,KCK,78,1741,22.3,64.2
25622,johnsed03,Eddie Johnson,1982,22,KCK,74,1517,20.5,66.4
25623,robincl01,Cliff Robinson,1982,21,KCK,38,1229,32.3,69.4
25624,loderke01,Kevin Loder,1982,22,KCK,71,1139,16.0,72.0
25625,douglle01,Leon Douglas,1982,27,KCK,63,1093,17.3,40.0
25626,johnsre01,Reggie Johnson,1982,24,KCK,31,783,25.3,70.8
25627,dennake01,Kenny Dennard,1982,23,KCK,30,607,20.2,65.0
25628,lambejo01,John Lambert,1982,29,KCK,42,493,11.7,75.0
25629,meriwjo01,Joe Meriweather,1982,28,KCK,18,380,21.1,77.5
25630,whitnha02,Hawkeye Whitney,1982,24,KCK,23,266,11.6,57.1
25631,laceysa01,Sam Lacey,1982,33,KCK,2,20,10.0,0.0
25632,nixonno01,Norm Nixon,1982,26,LAL,82,3024,36.9,80.8
25633,johnsma02,Magic Johnson,1982,22,LAL,78,2991,38.3,76.0
25634,wilkeja01,Jamaal Wilkes,1982,28,LAL,82,2906,35.4,73.2
25635,abdulka01,Kareem Abdul-Jabbar,1982,34,LAL,76,2677,35.2,70.6
25636,coopemi01,Michael Cooper,1982,25,LAL,76,2197,28.9,81.3
25637,landsma01,Mark Landsberger,1982,26,LAL,75,1134,15.1,50.8
25638,rambiku01,Kurt Rambis,1982,23,LAL,64,1131,17.7,50.4
25639,breweji01,Jim Brewer,1982,30,LAL,71,966,13.6,36.8
25640,kupchmi01,Mitch Kupchak,1982,27,LAL,26,821,31.6,66.3
25641,mcadobo01,Bob McAdoo,1982,30,LAL,41,746,18.2,71.4
25642,jordaed01,Eddie Jordan,1982,27,LAL,58,608,10.5,79.6
25643,mcgeemi01,Mike McGee,1982,22,LAL,39,352,9.0,58.5
25644,mckenke01,Kevin McKenna,1982,23,LAL,36,237,6.6,64.7
25645,johnscl02,Clay Johnson,1982,25,LAL,7,65,9.3,50.0
25658,moncrsi01,Sidney Moncrief,1982,24,MIL,80,2980,37.3,81.7
25659,bucknqu01,Quinn Buckner,1982,27,MIL,70,2156,30.8,65.5
25660,laniebo01,Bob Lanier,1982,33,MIL,74,1986,26.8,75.2
25661,johnsmi01,Mickey Johnson,1982,29,MIL,76,1934,25.4,80.1
25662,johnsma01,Marques Johnson,1982,25,MIL,60,1900,31.7,70.0
25663,wintebr01,Brian Winters,1982,29,MIL,61,1829,30.0,78.8
25664,catchha01,Harvey Catchings,1982,30,MIL,80,1603,20.0,59.4
25665,maysc01,Scott May,1982,27,MIL,65,1187,18.3,82.4
25666,listeal01,Alton Lister,1982,23,MIL,80,1186,14.8,52.0
25667,cummipa01,Pat Cummings,1982,25,MIL,78,1132,14.5,73.6
25668,bridgju01,Junior Bridgeman,1982,28,MIL,41,924,22.5,86.4
25669,smithro01,Robert Smith,1982,26,MIL,17,316,18.6,83.3
25670,crompge01,Geoff Crompton,1982,26,MIL,35,203,5.8,40.0
25671,evansmi01,Mike Evans,1982,26,MIL,14,196,14.0,66.7
25672,dandrbo01,Bob Dandridge,1982,34,MIL,11,174,15.8,58.8
25673,stacoke01,Kevin Stacom,1982,30,MIL,7,90,12.9,50.0
25674,hollabr01,Brad Holland,1982,25,MIL,1,9,9.0,0.0
25686,willibu01,Buck Williams,1982,21,NJN,82,2825,34.5,62.4
25687,willira01,Ray Williams,1982,27,NJN,82,2732,33.3,83.2
25688,elmorle01,Len Elmore,1982,29,NJN,81,2100,25.9,79.4
25689,cookda01,Darwin Cook,1982,23,NJN,82,2090,25.5,72.8
25690,okoremi01,Mike O'Koren,1982,23,NJN,80,2018,25.2,71.4
25691,walkefo01,Foots Walker,1982,30,NJN,77,1861,24.2,72.7
25692,kingal01,Albert King,1982,22,NJN,76,1694,22.3,77.8
25693,baileja01,James Bailey,1982,24,NJN,67,1288,19.2,62.4
25694,birdsot01,Otis Birdsong,1982,26,NJN,37,1025,27.7,58.3
25695,gminsmi01,Mike Gminski,1982,22,NJN,64,740,11.6,82.2
25696,laceysa01,Sam Lacey,1982,33,NJN,54,650,12.0,77.1
25697,vanbrja01,Jan Van Breda Kolff,1982,30,NJN,41,452,11.0,81.6
25698,woodsmi01,Mike Woodson,1982,23,NJN,7,145,20.7,71.9
25699,tolbera01,Ray Tolbert,1982,23,NJN,12,115,9.6,50.0
25700,burnsda01,David Burns,1982,23,NJN,3,34,11.3,50.0
25701,coopejo01,Joe Cooper,1982,24,NJN,1,11,11.0,0.0
25712,richami01,Micheal Ray Richardson,1982,26,NYK,82,3044,37.1,70.0
25713,lucasma01,Maurice Lucas,1982,29,NYK,80,2671,33.4,72.5
25714,russeca02,Campy Russell,1982,30,NYK,77,2358,30.6,77.6
25715,cartwbi01,Bill Cartwright,1982,24,NYK,72,2060,28.6,76.3
25716,smithra01,Randy Smith,1982,33,NYK,82,2033,24.8,80.8
25717,webstma01,Marvin Webster,1982,29,NYK,82,1883,23.0,63.5
25718,willisl01,Sly Williams,1982,24,NYK,60,1521,25.4,75.7
25719,newlimi01,Mike Newlin,1982,33,NYK,76,1507,19.8,85.7
25720,cartere01,Reggie Carter,1982,24,NYK,75,923,12.3,80.0
25721,knighto01,Toby Knight,1982,26,NYK,40,550,13.8,68.0
25722,westppa01,Paul Westphal,1982,31,NYK,18,451,25.1,76.6
25723,demicla01,Larry Demic,1982,24,NYK,48,356,7.4,35.9
25724,bradlal02,Alex Bradley,1982,22,NYK,39,331,8.5,60.4
25725,copelho01,Hollis Copeland,1982,26,NYK,18,118,6.6,83.3
25726,scalede01,DeWayne Scales,1982,23,NYK,3,24,8.0,50.0
25727,ervinju01,Julius Erving,1982,31,PHI,81,2789,34.4,76.3
25728,cheekma01,Maurice Cheeks,1982,25,PHI,79,2498,31.6,77.7
25729,jonesca01,Caldwell Jones,1982,31,PHI,81,2446,30.2,81.7
25730,hollili01,Lionel Hollins,1982,28,PHI,81,2257,27.9,70.2
25731,jonesbo01,Bobby Jones,1982,30,PHI,76,2181,28.7,79.0
25732,toneyan01,Andrew Toney,1982,24,PHI,77,1909,24.8,74.2
25733,mixst01,Steve Mix,1982,34,PHI,75,1235,16.5,79.1
25734,dawkida01,Darryl Dawkins,1982,25,PHI,48,1124,23.4,69.5
25735,richacl01,Clint Richardson,1982,25,PHI,77,1040,13.5,78.4
25736,bantomi01,Mike Bantom,1982,30,PHI,43,979,22.8,58.8
25737,curetea01,Earl Cureton,1982,24,PHI,66,956,14.5,54.3
25738,edwarfr01,Franklin Edwards,1982,22,PHI,42,291,6.9,74.1
25739,johnsol01,Ollie Johnson,1982,32,PHI,26,150,5.8,85.7
25752,johnsde01,Dennis Johnson,1982,27,PHO,80,2937,36.7,80.6
25753,macyky01,Kyle Macy,1982,24,PHO,82,2845,34.7,89.9
25754,robintr01,Truck Robinson,1982,30,PHO,74,2745,37.1,68.7
25755,adamsal01,Alvan Adams,1982,27,PHO,79,2393,30.3,78.1
25756,kelleri01,Rich Kelley,1982,28,PHO,81,1892,23.4,74.9
25757,scottal01,Alvin Scott,1982,26,PHO,81,1740,21.5,73.0
25758,cookje01,Jeff Cook,1982,25,PHO,76,1298,17.1,66.4
25759,nancela01,Larry Nance,1982,22,PHO,80,1186,14.8,64.1
25760,daviswa03,Walter Davis,1982,27,PHO,55,1182,21.5,82.0
25761,bradldu01,Dudley Bradley,1982,24,PHO,64,937,14.6,74.0
25762,kramejo01,Joel Kramer,1982,26,PHO,56,549,9.8,78.6
25763,dykemcr01,Craig Dykema,1982,22,PHO,32,103,3.2,77.8
25764,mcculjo01,John McCullough,1982,25,PHO,8,23,2.9,60.0
25777,thompmy01,Mychal Thompson,1982,27,POR,79,3129,39.6,62.8
25778,paxsoji02,Jim Paxson,1982,24,POR,82,2756,33.6,76.7
25779,nattca01,Calvin Natt,1982,25,POR,75,2599,34.7,75.0
25780,ranseke01,Kelvin Ransey,1982,23,POR,78,2418,31.0,76.1
25781,harpemi01,Mike Harper,1982,24,POR,68,1433,21.1,62.7
25782,valenda01,Darnell Valentine,1982,22,POR,82,1387,16.9,76.0
25783,grossbo01,Bob Gross,1982,28,POR,59,1377,23.3,75.0
25784,batesbi01,Billy Ray Bates,1982,25,POR,75,1229,16.4,78.7
25785,verhope01,Pete Verhoeven,1982,22,POR,71,1207,17.0,70.8
25786,gudmupe01,Petur Gudmundsson,1982,23,POR,68,845,12.4,68.4
25787,lampje01,Jeff Lamp,1982,22,POR,54,617,11.4,82.0
25788,washike01,Kermit Washington,1982,30,POR,20,418,20.9,58.5
25789,kunneke01,Kevin Kunnert,1982,30,POR,21,237,11.3,52.9
25790,awtrede01,Dennis Awtrey,1982,33,POR,10,121,12.1,55.6
25791,baileca01,Carl Bailey,1982,23,POR,1,7,7.0,0.0
25792,gervige01,George Gervin,1982,29,SAS,79,2817,35.7,86.4
25793,moorejo01,Johnny Moore,1982,23,SAS,79,2294,29.0,67.0
25794,corzida01,Dave Corzine,1982,25,SAS,82,2189,26.7,74.6
25795,olberma01,Mark Olberding,1982,25,SAS,68,2098,30.9,80.8
25796,mitchmi01,Mike Mitchell,1982,26,SAS,57,2090,36.7,73.3
25797,banksge01,Gene Banks,1982,22,SAS,80,1700,21.3,68.4
25798,bratzmi01,Mike Bratz,1982,26,SAS,81,1616,20.0,78.3
25799,johnsge02,George Johnson,1982,33,SAS,75,1578,21.0,67.2
25800,rainsed01,Ed Rains,1982,25,SAS,49,637,13.0,59.4
25801,pheglro01,Roger Phegley,1982,25,SAS,54,617,11.4,76.6
